"YEAR";"T.SUM";"PHASE";"DOY"
1997;2808,09473097206;18;156
1997;4069,45154115776;18;159
1997;2358,53675178798;18;147
1997;3681,40084783866;18;159
1997;2662,50405449987;18;149
1997;3277,06110576849;18;161
1997;2626,71420020629;18;155
1997;3579,23963770132;18;159
1997;3190,67090429087;18;158
1997;2743,99276120801;18;154
1997;3826,52310735768;18;161
1997;3655,54299740308;18;159
1997;2780,30966248536;18;156
1997;3202,42310916903;18;155
1997;2338,05733925405;18;149
1997;2994,76011062598;18;161
1997;4087,45792285434;18;166
1997;2938,61665633404;18;160
1997;3655,90265798334;18;162
1997;3095,46116162388;18;156
1997;3475,83503376984;18;163
1997;3631,72796862338;18;159
1997;3592,86332008877;18;159
1997;2979,29847988401;18;150
1997;2771,73458278223;18;150
1997;3857,5773476176;18;161
1997;3587,42223871914;18;161
1997;3410,73538852742;18;160
1997;3423,32039428656;18;156
1997;2719,86771686098;18;154
1997;3008,44218171571;18;155
1997;2934,81793231746;18;158
1997;3095,86697898461;18;161
1997;3899,01371572262;18;163
1997;2824,27702078371;18;154
1997;2940,81549617481;18;156
1997;3288,89954890673;18;155
1997;3503,02396472695;18;157
1997;2301,85683280852;18;145
1997;2344,1498310641;18;150
1997;4167,59938304645;18;165
1997;3310,24289388191;18;165
1997;3632,24951096351;18;160
1997;3784,7100629808;18;164
1997;3809,05095727407;18;163
1997;2707,64220699419;18;155
1997;3555,17195686756;18;158
1997;3652,12092086021;18;164
1997;3586,83952042362;18;161
1997;4145,03997700617;18;168
1997;2898,1425687519;18;157
1997;3306,91826643;18;163
1997;2773,16448447459;18;158
1997;3100,55343937325;18;154
1997;3487,19361702077;18;158
1997;3894,06632043197;18;163
1997;2883,47721876572;18;160
1997;4238,95340574503;18;166
1997;3325,35581364493;18;161
1997;3740,52426334651;18;168
1997;3222,75251786012;18;162
1997;3313,33389948756;18;161
1997;3688,27224693083;18;156
1997;2703,20491956223;18;154
1997;3931,60108951589;18;170
1997;3187,9713979756;18;157
1997;3089,20856004367;18;158
1997;3841,76018368788;18;162
1997;3891,72063031631;18;166
1997;3874,79255142644;18;160
1997;3643,28428334414;18;165
1997;2683,54549029618;18;148
1997;2406,64358427423;18;145
1997;3376,02433454855;18;160
1997;2122,29224792385;18;153
1997;2994,67793762793;18;157
1997;3536,23935790183;18;166
1997;3015,09789598168;18;159
1997;3607,95283528527;18;163
1997;3315,69225689373;18;161
1997;3034,61408680462;18;157
1997;3850,93408843929;18;166
1997;3050,60526490309;18;162
1997;3401,30506744009;18;167
1997;3308,87843309191;18;161
1997;3862,83694001704;18;164
1997;2109,28264455668;18;152
1997;2584,25969578624;18;155
1997;3791,76060674554;18;159
1997;3118,63686350907;18;159
1997;2350,65011846768;18;150
1997;2252,68360560565;18;151
1997;3340,79839044291;18;156
1997;3053,66316572911;18;161
1997;3349,94058770977;18;161
1997;3130,34461839099;18;158
1997;3100,9264658558;18;159
1997;2719,96800693305;18;160
1997;3804,16879680949;18;166
1997;2783,38442899924;18;153
1997;3787,95505816607;18;160
1997;3623,89065091445;18;158
1997;2602,912372304;18;153
1997;3016,46160116679;18;153
1997;3589,89268639384;18;163
1997;3761,24350976853;18;164
1997;3135,38454948937;18;160
1997;3467,28990568026;18;162
1997;3394,14140244177;18;160
1997;2793,05535392272;18;148
1997;3576,35230875635;18;163
1997;2879,91079120621;18;152
1997;3261,9061930208;18;161
1997;3751,97395898391;18;170
1997;3550,67750233077;18;159
1997;2353,6477074998;18;148
1997;3363,82636004983;18;161
1997;2917,42759119878;18;156
1997;3748,91409069079;18;163
1997;3887,19292987009;18;159
1997;2837,24172915798;18;148
1997;2980,81587848342;18;161
1997;2907,62415038376;18;161
1997;3236,15711455588;18;168
1997;4068,83388474436;18;163
1997;3076,27421690376;18;157
1997;3937,98890438085;18;163
1997;2591,90079824143;18;148
1997;3817,74688971692;18;166
1997;4076,28942565661;18;163
1997;3170,6994702832;18;161
1997;3742,42814249338;18;161
1997;3415,48669935114;18;166
1997;2672,05301242058;18;158
1997;3593,90061029256;18;159
1997;2866,95860622523;18;163
1997;3691,45822576277;18;161
1997;2636,98885827256;18;152
1997;2665,63371730137;18;155
1997;3255,05095554574;18;159
1997;4000,23296500214;18;160
1997;2420,69140191185;18;145
1997;3699,01456764517;18;166
1997;3352,00235844778;18;164
1997;4146,68422386767;18;163
1997;2967,6240674442;18;163
1997;3397,5503156711;18;166
1997;2940,66761801913;18;164
1997;3705,41611789405;18;159
1997;3667,82305568647;18;160
1997;2700,87727484114;18;160
1997;2636,4630000798;18;154
1997;2534,54992580526;18;148
1997;3318,47317617698;18;163
1997;3261,00414200475;18;165
1997;2967,94862741823;18;158
1997;2670,14849795349;18;157
1997;3845,91802628434;18;161
1997;3065,64224916401;18;165
1997;3543,00039010963;18;167
1997;2634,29194055051;18;159
1997;3181,63708473838;18;161
1997;3389,15280450207;18;162
1997;3364,55506154095;18;157
1997;3971,52274045169;18;164
1997;2844,81866887951;18;155
1997;3353,2088101166;18;163
1997;3026,14668789937;18;163
1997;3313,91826948315;18;161
1997;3157,31854921318;18;167
1997;2689,68864325999;18;157
1997;3295,73212107208;18;164
1997;2891,06789833964;18;160
1997;2991,43475626586;18;164
1997;2999,89120474096;18;160
1997;3353,76311716938;18;163
1997;2847,30316087268;18;160
1997;2700,49482653486;18;146
1997;3220,02875917453;18;166
1997;2225,36960483783;18;153
1997;3238,05173869504;18;160
1997;3106,22566709187;18;167
1997;3616,44969727729;18;166
1997;2527,00158351203;18;161
1997;3523,60411849716;18;166
1997;3778,19601892815;18;170
1997;3214,59445248778;18;163
1997;2753,74397562024;18;150
1997;3090,09850744756;18;164
1997;3327,69151921212;18;166
1997;3462,88070155444;18;166
1997;2557,2408481333;18;149
1997;3898,81731792109;18;161
1997;3692,71598424721;18;161
1997;3139,14432367881;18;160
1997;2983,37146041372;18;164
1997;3511,59339854531;18;168
1997;3099,60134779247;18;159
1997;3703,70120403442;18;169
1997;3214,70659798732;18;161
1997;2912,61893288912;18;161
1997;2820,32086812668;18;165
1997;3062,51947358893;18;158
1997;3295,05477029667;18;166
1997;3704,56034703569;18;167
1997;2414,08148184398;18;154
1997;3111,23590513891;18;167
1997;3246,94823102626;18;162
1997;2687,42984498496;18;158
1997;4619,70549548942;19;175
1997;4163,81448716016;19;200
1997;7004,77928877452;19;204
1997;5476,20698089205;19;188
1997;5756,26014974865;19;193
1997;4339,88398693385;19;192
1997;5284,34810071564;19;199
1997;4139,28276382327;19;185
1997;4859,28142791899;19;195
1997;4658,4501472715;19;189
1997;3796,88042683106;19;183
1997;5306,53931077003;19;201
1997;6269,49162561331;19;193
1997;4209,40636840024;19;194
1997;5396,10709287903;19;184
1997;4580,52172222639;19;199
1997;4546,83406506916;19;188
1997;5429,13681699273;19;206
1997;5428,12881141222;19;198
1997;6444,92255500975;19;203
1997;4344,94343521861;19;189
1997;5018,2801259397;19;179
1997;5115,85723647243;19;184
1997;4536,64689530671;19;198
1997;4064,27857333471;19;191
1997;4670,82850152618;19;196
1997;4325,85994633325;19;183
1997;4343,59381379024;19;188
1997;5611,89973527551;19;186
1997;5330,92076031028;19;191
1997;4600,85658613351;19;177
1997;4533,66688307212;19;190
1997;5910,4272859393;19;195
1997;6379,64660789903;19;181
1997;4833,13462994797;19;194
1997;6353,73088974452;19;191
1997;4342,51638595199;19;201
1997;5768,45176085764;19;200
1997;6286,14706628888;19;206
1997;5022,06269511849;19;190
1997;4663,11054005238;19;206
1997;5042,22577374562;19;191
1997;4943,82932364401;19;188
1997;4875,2617256357;19;191
1997;4274,60539568648;19;177
1997;5364,73180471082;19;193
1997;4122,63238804394;19;179
1997;4964,3395791357;19;191
1997;4879,49680816846;19;192
1997;5351,13945186638;19;179
1997;4322,9032209348;19;182
1997;5000,3988298316;19;190
1997;5327,07163786266;19;189
1997;5278,72641312572;19;195
1997;5305,34845455069;19;188
1997;5150,24356868771;19;185
1997;6081,99736828627;19;193
1997;5323,61358115375;19;195
1997;5006,61982318355;19;189
1997;5387,51715819151;19;195
1997;5231,64757240922;19;188
1997;5930,48327069792;19;198
1997;5107,04198996573;19;190
1997;4007,95546245166;19;190
1997;4424,56986213291;19;192
1997;4992,8684815279;19;190
1997;4638,67507307558;19;174
1997;5238,66197909723;19;190
1997;5287,55917444458;19;180
1997;4244,68117976157;19;192
1997;4517,62844636765;19;178
1997;5751,3806680244;19;177
1997;4129,80823909457;19;179
1997;4276,780801;19;176
1997;4622,9120225229;19;184
1997;5556,40323544678;19;185
1997;5004,53427989452;19;189
1997;4932,41036397791;19;186
1997;4799,82519592226;19;181
1997;5405,52045577414;19;201
1997;4976,02501943235;19;198
1997;6008,5757396642;19;199
1997;6145,94232469644;19;199
1997;5980,94401388501;19;196
1997;5689,00775762067;19;195
1997;3948,73985426627;19;176
1997;6272,50956362743;19;197
1997;4601,22531617646;19;192
1997;4497,43286914383;19;184
1997;4930,55247703237;19;179
1997;5071,85444946283;19;186
1997;4768,78238570328;19;191
1997;5514,15647561318;19;191
1997;5772,8327310669;19;197
1997;5098,8207881328;19;184
1997;6048,54221054476;19;179
1997;5072,9860321553;19;184
1997;6543,46746096397;19;207
1997;4579,90308730707;19;182
1997;5366,19039277062;19;201
1997;6118,72767349043;19;203
1997;4768,79534738742;19;182
1997;5416,1610003259;19;202
1997;4648,13009517991;19;179
1997;5523,77114622501;19;187
1997;4901,45848197927;19;185
1997;5351,72410354153;19;186
1997;5666,70753002998;19;189
1997;5561,48208470899;19;189
1997;6045,61554166843;19;184
1997;6366,75599838031;19;201
1997;4965,18284988831;19;184
1997;5300,47066357032;19;184
1997;6013,91024796255;19;196
1997;4971,9760518646;19;185
1997;6708,74421974407;19;183
1997;7188,57542620076;19;204
1997;4829,27509528467;19;186
1997;5266,90852618172;19;187
1997;5601,45572570528;19;181
1997;5399,4085403733;19;191
1997;5328,53122920953;19;191
1997;5480,85505768033;19;199
1997;4672,89659073756;19;180
1997;5582,97974434721;19;193
1997;4940,42549547614;19;182
1997;4653,0091915057;19;188
1997;6201,5299537574;19;205
1997;6375,09562438807;19;204
1997;4794,70360331687;19;179
1997;6980,96963697038;19;201
1997;4643,3484265642;19;188
1997;6679,42113178517;19;204
1997;6094,94141078883;19;206
1997;5841,96669083392;19;197
1997;7186,28591493403;19;198
1997;6502,27026534877;19;181
1997;5616,15476127538;19;191
1997;5478,63167675687;19;199
1997;5849,52752542252;19;199
1997;5679,60098738906;19;185
1997;5978,36677312357;19;191
1997;5046,60137517643;19;183
1997;3799,82658587697;19;188
1997;5043,80644983269;19;191
1997;5455,10603183888;19;185
1997;6129,917662623;19;185
1997;7560,52181082223;19;185
1997;5082,44858521044;19;176
1997;6287,13581626059;19;182
1997;5053,98309401982;19;197
1997;4418,23535400471;19;187
1997;5547,6690810133;19;191
1997;4245,49290143186;19;205
1997;6117,66775598131;19;204
1997;4583,18279720215;19;176
1997;5777,71211344711;19;176
1997;6308,65860346237;19;176
1997;4299,98164117171;19;182
1997;5519,77830219925;19;177
1997;7003,85183554025;19;195
1997;6305,81320136276;19;199
1997;4335,92356592862;19;181
1997;6661,40157845087;19;208
1997;4727,69259174427;19;186
1997;5366,11810331957;19;191
1997;5941,64402956802;19;193
1997;6724,72948584776;19;191
1997;4743,58644310454;19;191
1997;7531,8724496986;19;199
1997;5938,56687678803;19;184
1997;4841,8263836052;19;190
1997;5342,75651570765;19;187
1997;5672,9894578585;19;199
1997;6896,70731454917;19;199
1997;4766,95073845053;19;189
1997;5333,88149684622;19;194
1997;5336,9562023807;19;189
1997;4793,61247840401;19;195
1997;5643,77405175866;19;197
1997;6810,07497764237;19;193
1997;4656,75629390085;19;188
1997;7309,23562606278;19;201
1997;5198,69784574253;19;197
1997;4895,55525950011;19;184
1997;5556,770642857;19;174
1997;6346,40125089355;19;187
1997;6138,31621829091;19;205
1997;5750,64847880962;19;198
1997;4652,58891909734;19;182
1997;4639,6429721961;19;184
1997;5200,60911856676;19;181
1997;5361,80573687975;19;189
1997;6374,58737409699;19;188
1997;6258,79411264984;19;201
1997;4972,07573740733;19;174
1997;4633,30555824753;19;176
1997;6192,84433402943;19;199
1997;4448,7636576943;19;178
1997;5846,41361573298;19;187
1997;5820,45289965648;19;192
1997;6301,37886907675;19;192
1997;6401,33608695271;19;206
1997;5992,60727827518;19;205
1997;6201,73625028162;19;192
1997;6246,53699973291;19;205
1997;6242,1587824728;19;201
1997;6289,58003330326;19;196
1997;4585,52295837542;19;175
1997;7439,25973085524;19;202
1997;4680,74840300174;19;193
1997;6258,66219158199;19;191
1997;4972,66812226906;19;188
1997;5114,07096216283;19;190
1997;5148,73700443565;19;185
1997;4887,73292570463;19;174
1997;4198,72176152407;19;182
1997;4291,5869708969;19;182
1997;8201,88986660146;19;207
1997;6150,59999691103;19;191
1997;5672,01324683331;19;191
1997;4982,36289837828;19;185
1997;6678,90598139945;19;191
1997;5583,27805515036;19;174
1997;5073,58108165222;19;190
1997;6573,15037250759;19;195
1997;5465,75089281581;19;194
1997;5370,70592127248;19;196
1997;5553,39162117234;19;185
1997;5736,44320869966;19;201
1997;5856,53999423036;19;191
1997;3958,74790624999;19;183
1997;5709,86442116435;19;180
1997;3947,21219630537;19;180
1997;6721,38274421657;19;200
1997;6024,71641251611;19;179
1997;4439,86203888704;19;188
1997;5153,68790771246;19;185
1997;6864,16816358617;19;185
1997;5683,86395212797;19;182
1997;7032,46055482173;19;194
1997;5171,26169216516;19;183
1997;5419,13564510974;19;196
1997;4858,22411716296;19;177
1997;6579,66725290139;19;189
1997;5181,55696154746;19;192
1997;5624,68146399177;19;198
1997;4598,31867412142;19;198
1997;4724,96793248571;19;182
1997;4644,06177825038;19;183
1997;5218,82217597756;19;192
1997;6624,84010656363;19;185
1997;6046,17798750509;19;200
1997;5848,96169261034;19;195
1997;4712,33736229148;19;181
1997;5301,47187626277;19;193
1997;5680,45733672495;19;195
1997;4865,71733104594;19;195
1997;4603,43942238875;19;182
1997;5449,50324725848;19;183
1997;6161,8672009213;19;194
1997;6319,51192373643;19;203
1997;5478,70871999599;19;201
1997;5482,05843037661;19;191
1997;6301,38123883343;19;199
1997;5994,93288408348;19;190
1997;4600,36906246632;19;177
1997;5432,18390507408;19;191
1997;5158,37531319922;19;184
1997;4691,47804757453;19;185
1997;6576,11432145387;19;186
1997;4965,38759633743;19;180
1997;5256,39553664609;19;191
1997;4728,76259623509;19;190
1997;6192,58230228769;19;200
1997;5391,40474968911;19;193
1997;4228,24407134705;19;192
1997;5656,58433226974;19;193
1997;5262,58881146654;19;191
1997;6216,78537631815;19;177
1997;5002,41767498112;19;176
1997;4935,65724910898;19;196
1997;5693,01800822674;19;191
1997;6921,32136223362;19;204
1997;4226,92293951099;19;180
1997;6138,10118266682;19;196
1997;4309,95636717129;19;191
1997;5559,02669735958;19;181
1997;6629,50224595615;19;192
1997;4404,24248279326;19;194
1997;4572,36046530067;19;180
1997;5137,30240300108;19;174
1997;4455,21684712079;19;177
1997;5061,96456173393;19;177
1997;5322,21483147415;19;204
1997;4765,70605081168;19;189
1997;5273,58032778422;19;181
1997;6480,27175256761;19;193
1997;4975,71993910281;19;196
1997;5342,35324274944;19;180
1997;6690,44880768224;19;198
1997;3870,21094233933;19;178
1997;6508,46145178315;19;190
1997;5552,28389141076;19;189
1997;5836,17117027517;19;194
1997;5829,52134631951;19;179
1997;5411,62637347867;19;207
1997;4517,06197245905;19;182
1997;5964,102815958;19;197
1997;6631,53575961803;19;199
1997;5836,9859162245;19;191
1997;5742,22175837939;19;182
1997;5492,6947076059;19;200
1997;5793,04686160851;19;191
1997;7224,77813381267;19;200
1997;6071,66491917742;19;189
1997;4855,46953439826;19;180
1997;6584,75769467831;19;201
1997;4456,88745410029;19;181
1997;4376,26242563014;19;174
1997;5704,57787921819;19;179
1997;6084,69073453369;19;199
1997;4387,89827955702;19;191
1997;6054,78505864697;19;195
1997;5179,56285098343;19;208
1997;6281,00445816546;19;184
1997;7745,30504694627;19;195
1997;5246,28257743751;19;175
1997;4915,0387421143;19;194
1997;4136,20672200557;19;183
1997;6290,73855822275;19;189
1997;5910,06008152938;19;186
1997;6299,64731321576;19;198
1997;4998,33101202911;19;193
1997;4468,17234272415;19;175
1997;6216,02978093295;19;206
1997;5284,38931828674;19;195
1997;6140,64901450573;19;186
1997;6073,86280106944;19;194
1997;5550,07142199497;19;191
1997;5109,22180369181;19;197
1997;6125,25386905599;19;182
1997;5571,13468499359;19;197
1997;4981,07901294266;19;184
1997;4580,14186948189;19;182
1997;5419,12545420443;19;186
1997;6023,40319688258;19;191
1997;4820,02503713062;19;204
1997;5128,02734342917;19;175
1997;5825,42706618845;19;202
1997;5716,62857484462;19;199
1997;5038,74526016468;19;198
1997;7055,03776365539;19;190
1997;4867,84563952325;19;193
1997;4534,73464926121;19;188
1997;4364,04233185313;19;182
1997;4032,03872237741;19;178
1997;5895,5151410789;19;201
1997;4862,76963890771;19;204
1997;4960,34198722177;19;191
1997;5311,52809051506;19;204
1997;4426,00034843336;19;176
1997;6437,62224258292;19;200
1997;5325,24403515306;19;187
